,authors,bbox,connectsWith,created,creators,currentVersion,description,extent,featureTypes,geoContext,hasConnectionsWith,id,locationPrecision,maxDate,minDate,modified,path,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,country
2942,"Pearce, M., R. Peretto, P. Tozzi, R. Talbert, T. Elliott, S. Gillies","11.5, 45.0, 12.0, 45.5",,2010-11-15T18:35:03Z,"M. Pearce, R. Peretto, P. Tozzi",1.0,"An ancient place, cited: BAtlas 40 B2 unnamed aqueduct (Ateste)","{""type"": ""Polygon"", ""coordinates"": [[[11.5, 45.0], [11.5, 45.5], [12.0, 45.5], [12.0, 45.0], [11.5, 45.0]]]}",aqueduct,Ateste,,394114,rough,640.0,-30.0,2012-02-14T23:41:03Z,/places/394114,45.25,"45.25,11.75",11.75,,RL,"roman,late-antique","-30.0,640.0",Untitled,fe21624aa68a44ba63693653d456d5e5,Italy
2943,"Pearce, M., R. Peretto, P. Tozzi, R. Talbert, T. Elliott, S. Gillies","12.0, 44.0, 12.5, 44.5",,2010-11-15T18:35:05Z,"M. Pearce, R. Peretto, P. Tozzi",1.0,"An ancient place, cited: BAtlas 40 C4 unnamed aqueduct (Compitum ad Confluentes)","{""type"": ""Polygon"", ""coordinates"": [[[12.0, 44.0], [12.0, 44.5], [12.5, 44.5], [12.5, 44.0], [12.0, 44.0]]]}",aqueduct,Compitum ad Confluentes,,394115,rough,640.0,-30.0,2012-02-14T23:41:03Z,/places/394115,44.25,"44.25,12.25",12.25,,RL,"roman,late-antique","-30.0,640.0",Untitled,1fc21fe9c0722a125f005074183bba89,Italy
2944,"Pearce, M., R. Peretto, P. Tozzi, R. Talbert, S. Gillies, T. Elliott","12.06, 44.11, 12.06, 44.11","393480,393389",2010-11-15T18:35:06Z,"M. Pearce, R. Peretto, P. Tozzi",2.0,Supplied Ravenna with water from the Bedesis fl.,"{""type"": ""Point"", ""coordinates"": [12.06, 44.11]}",aqueduct,Ravenna,,394116,precise,640.0,-30.0,2013-07-17T01:13:03Z,/places/394116,44.11,"44.11,12.06",12.06,,RL,"roman,late-antique","-30.0,640.0",Ravenna Aqueduct,7e49e0cf6107d3de63fca14912559200,Italy
3118,"Foss, C., S. Mitchell, G. Reger, R. Talbert, T. Elliott, S. Gillies","27.0, 38.0, 27.5, 38.5",,2009-10-15T08:37:45Z,"C. Foss, S. Mitchell, G. Reger",1.0,"An ancient place, cited: BAtlas 56 E5 unnamed aqueduct (Aqua Traiana, at Ak Pınar)","{""type"": ""Polygon"", ""coordinates"": [[[27.0, 38.0], [27.0, 38.5], [27.5, 38.5], [27.5, 38.0], [27.0, 38.0]]]}",aqueduct,"Aqua Traiana, at Ak Pınar",,551152,rough,300.0,-30.0,2012-02-15T01:22:39Z,/places/551152,38.25,"38.25,27.25",27.25,,R,roman,"-30.0,300.0",Untitled,93f7c27fe3def0e1aad1a41b883be9fa,Turkey
3119,"Foss, C., G. Reger, S. Mitchell, R. Talbert, S. Gillies, T. Elliott, J. Becker","26.0, 39.5, 26.5, 40.0",550595,2009-10-15T08:37:46Z,"C. Foss, G. Reger, S. Mitchell",3.0,"An ancient place, cited: BAtlas 56 C2 unnamed aqueduct (Ilium)","{""type"": ""Polygon"", ""coordinates"": [[[26.0, 39.5], [26.0, 40.0], [26.5, 40.0], [26.5, 39.5], [26.0, 39.5]]]}",aqueduct,Ilium,,551154,rough,300.0,-30.0,2020-02-05T17:08:18Z,/places/551154,39.75,"39.75,26.25",26.25,,R,roman,"-30.0,300.0",Untitled,10a61b6f72b46fc7eb36db93d20c91aa,Turkey
3120,"Foss, C., S. Mitchell, G. Reger, R. Talbert, T. Elliott, S. Gillies","26.0, 39.0, 26.5, 39.5",,2009-10-15T08:37:47Z,"C. Foss, S. Mitchell, G. Reger",1.0,"An ancient place, cited: BAtlas 56 C3 unnamed aqueduct (Methymna, on Lesbos)","{""type"": ""Polygon"", ""coordinates"": [[[26.0, 39.0], [26.0, 39.5], [26.5, 39.5], [26.5, 39.0], [26.0, 39.0]]]}",aqueduct,"Methymna, on Lesbos",,551155,rough,300.0,-30.0,2012-02-15T01:22:40Z,/places/551155,39.25,"39.25,26.25",26.25,,R,roman,"-30.0,300.0",Untitled,04adafa166780310929b495035b5d474,Greece
3121,"Foss, C., G. Reger, S. Mitchell, R. Talbert, S. Gillies, T. Elliott","26.5, 39.0, 27.0, 39.5",,2019-08-20T22:32:58Z,"C. Foss, G. Reger, S. Mitchell",2.0,A large aqueduct that supplied the city of Mytilene from the west. Some parts of it are preserved.,"{""type"": ""Polygon"", ""coordinates"": [[[26.5, 39.0], [26.5, 39.5], [27.0, 39.5], [27.0, 39.0], [26.5, 39.0]]]}",aqueduct,"Mytilene, on Lesbos",290080326,551156,rough,300.0,-30.0,2019-08-21T12:43:22Z,/places/551156,39.25,"39.25,26.75",26.75,,R,roman,"-30.0,300.0",Roman Aqueduct at Mytilene,3241bb9ef2f72098dad935f7dffe1655,Turkey
3122,"Foss, C., S. Mitchell, G. Reger, R. Talbert, T. Elliott, S. Gillies","27.0, 39.0, 27.5, 39.5",,2009-10-15T08:37:50Z,"C. Foss, S. Mitchell, G. Reger",1.0,"An ancient place, cited: BAtlas 56 E3 unnamed aqueduct group (Pergamum)","{""type"": ""Polygon"", ""coordinates"": [[[27.0, 39.0], [27.0, 39.5], [27.5, 39.5], [27.5, 39.0], [27.0, 39.0]]]}",aqueduct-group,Pergamum,,551157,rough,,,2012-02-15T01:22:41Z,/places/551157,39.25,"39.25,27.25",27.25,,,,,Untitled,fe53733ecce9009c35a85d4df072700b,Turkey
3123,"Foss, C., G. Reger, S. Mitchell, R. Talbert, S. Gillies, T. Elliott, J. Becker","27.0, 38.0, 27.5, 38.5",,2009-10-15T08:37:51Z,"C. Foss, G. Reger, S. Mitchell",3.0,"An ancient place, cited: BAtlas 56 E5 unnamed aqueduct group (Smyrna)","{""type"": ""Polygon"", ""coordinates"": [[[27.0, 38.0], [27.0, 38.5], [27.5, 38.5], [27.5, 38.0], [27.0, 38.0]]]}",aqueduct,Smyrna,,551158,rough,300.0,-30.0,2020-08-03T14:43:32Z,/places/551158,38.25,"38.25,27.25",27.25,,R,roman,"-30.0,300.0",Untitled,c1659311a9ffff2d763cda1ef6f91820,Turkey
3570,"Becker, J.","14.8178402, 40.9155746, 14.8178402, 40.9155746","432618,419672523,812127750,432873,432815,433014,433101,432621,432705",2020-08-03T15:19:22Z,jbecker,4.0,"The Aqua Augusta (Naples), also known as the Acquedotto romano del Serino, is a complex aqueduct system supplying Roman-period sites in the Bay of Naples. The aqueduct system was built between ca. 33 and 12 B.C. It supplied a number of Campanian centers, including Pompeii, Herculaneum, and Puteoli.","{""type"": ""Point"", ""coordinates"": [14.8178402, 40.9155746]}",aqueduct,,,662332233,precise,2100.0,-30.0,2020-08-03T23:38:32Z,/places/662332233,40.91557460000001,"40.9155746,14.8178402",14.817840200000001,,RM,"roman,modern","-30.0,2100.0",Aqua Augusta (Naples),c70e1d060cd44f8a904d72ed6e24e350,Italy
3950,"Foss, C., R. Talbert, S. Gillies, R. Horne, T. Elliott, J. Becker","31.46301, 41.32305, 31.46301, 41.32305",,2009-10-20T10:14:41Z,C. Foss,3.0,"An ancient place, cited: BAtlas 86 B2 unnamed aqueduct (Heraclea)","{""type"": ""Point"", ""coordinates"": [31.46301, 41.32305]}",aqueduct,Heraclea,,845602,precise,640.0,-30.0,2020-08-03T14:44:09Z,/places/845602,41.32305,"41.32305,31.46301",31.463009999999997,,RL,"roman,late-antique","-30.0,640.0",Unnamed aqueduct,011fd4e56cc764bd10dc27ad0d4faecc,Turkey
3951,"Foss, C., R. Talbert, S. Gillies, T. Elliott","31.0, 40.0, 32.0, 41.0",845049,2009-10-20T10:14:42Z,C. Foss,1.0,"An ancient place, cited: BAtlas 86 B3 unnamed aqueduct (Prusias ad Hypium)","{""type"": ""Polygon"", ""coordinates"": [[[31.0, 40.0], [31.0, 41.0], [32.0, 41.0], [32.0, 40.0], [31.0, 40.0]]]}",aqueduct,Prusias ad Hypium,,845603,rough,640.0,-30.0,2012-02-15T03:46:34Z,/places/845603,40.5,"40.5,31.5",31.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,30a96420eea52d581f1819fc9478896a,Turkey
3952,"Foss, C., R. Talbert, S. Gillies, T. Elliott, J. Becker","32.0, 41.0, 33.0, 42.0",,2009-10-20T10:14:43Z,C. Foss,2.0,"An ancient place, cited: BAtlas 86 C2 unnamed aqueduct (Tieion)","{""type"": ""Polygon"", ""coordinates"": [[[32.0, 41.0], [32.0, 42.0], [33.0, 42.0], [33.0, 41.0], [32.0, 41.0]]]}",aqueduct,Tieion,,845604,rough,640.0,-30.0,2020-08-03T15:13:04Z,/places/845604,41.5,"41.5,32.5",32.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,43ed3fbd3594655b0b11cc0330f94b56,Turkey
5214,"Foss, C., S. Mitchell, R. Talbert, T. Elliott, S. Gillies","28.5, 37.5, 29.0, 38.0",,2011-01-10T23:03:51Z,"C. Foss, S. Mitchell",1.0,"An ancient place, cited: BAtlas 65 A2 unnamed aqueduct (Aphrodisias)","{""type"": ""Polygon"", ""coordinates"": [[[28.5, 37.5], [28.5, 38.0], [29.0, 38.0], [29.0, 37.5], [28.5, 37.5]]]}",aqueduct,Aphrodisias,,639487,rough,300.0,-30.0,2012-02-15T02:32:19Z,/places/639487,37.75,"37.75,28.75",28.75,,R,roman,"-30.0,300.0",Untitled,6402c9217f8030e86a9724e5bb7d6bd1,Turkey
5215,"Foss, C., S. Mitchell, R. Talbert, T. Elliott, S. Gillies","29.0, 37.5, 29.5, 38.0",,2011-01-10T23:03:52Z,"C. Foss, S. Mitchell",1.0,"An ancient place, cited: BAtlas 65 B2 unnamed aqueduct (Laodicea ad Lycum)","{""type"": ""Polygon"", ""coordinates"": [[[29.0, 37.5], [29.0, 38.0], [29.5, 38.0], [29.5, 37.5], [29.0, 37.5]]]}",aqueduct,Laodicea ad Lycum,,639488,rough,300.0,-330.0,2012-02-15T02:32:19Z,/places/639488,37.75,"37.75,29.25",29.25,,HR,"hellenistic-republican,roman","-330.0,300.0",Untitled,2053042c8c17c8e5b72a9b7d09b4f2eb,Turkey
5216,"Foss, C., S. Mitchell, R. Talbert, S. Gillies, T. Elliott, J. Becker","29.0, 36.0, 29.5, 36.5",639042,2011-01-10T23:03:53Z,"C. Foss, S. Mitchell",2.0,"An ancient place, cited: BAtlas 65 B5 unnamed aqueduct (Patara)","{""type"": ""Polygon"", ""coordinates"": [[[29.0, 36.0], [29.0, 36.5], [29.5, 36.5], [29.5, 36.0], [29.0, 36.0]]]}",aqueduct,Patara,,639489,rough,300.0,-30.0,2019-01-27T15:31:51Z,/places/639489,36.25,"36.25,29.25",29.25,,R,roman,"-30.0,300.0",Untitled,10879a6df70dc52bb8b4bfa8599cc37c,Turkey
5217,"Foss, C., S. Mitchell, R. Talbert, T. Elliott, S. Gillies","29.5, 36.5, 30.0, 37.0",,2011-01-10T23:03:55Z,"C. Foss, S. Mitchell",1.0,"An ancient place, cited: BAtlas 65 C4 unnamed aqueduct (Oenoanda)","{""type"": ""Polygon"", ""coordinates"": [[[29.5, 36.5], [29.5, 37.0], [30.0, 37.0], [30.0, 36.5], [29.5, 36.5]]]}",aqueduct,Oenoanda,,639490,rough,300.0,-30.0,2012-02-15T02:32:20Z,/places/639490,36.75,"36.75,29.75",29.75,,R,roman,"-30.0,300.0",Untitled,a096f0ee62507748ddb4d22b7138c61b,Turkey
5218,"Foss, C., S. Mitchell, R. Talbert, T. Elliott, S. Gillies","29.5, 36.0, 30.0, 36.5",,2011-01-10T23:03:56Z,"C. Foss, S. Mitchell",1.0,"An ancient place, cited: BAtlas 65 C5 unnamed aqueduct (Myra)","{""type"": ""Polygon"", ""coordinates"": [[[29.5, 36.0], [29.5, 36.5], [30.0, 36.5], [30.0, 36.0], [29.5, 36.0]]]}",aqueduct,Myra,,639491,rough,300.0,-30.0,2012-02-15T02:32:20Z,/places/639491,36.25,"36.25,29.75",29.75,,R,roman,"-30.0,300.0",Untitled,b6189d8d60dde14269dff606392b30de,Turkey
5219,"Foss, C., S. Mitchell, R. Talbert, T. Elliott, S. Gillies","30.0, 37.0, 30.5, 37.5",,2011-01-10T23:03:57Z,"C. Foss, S. Mitchell",1.0,"An ancient place, cited: BAtlas 65 D3 unnamed aqueduct (Ariassos)","{""type"": ""Polygon"", ""coordinates"": [[[30.0, 37.0], [30.0, 37.5], [30.5, 37.5], [30.5, 37.0], [30.0, 37.0]]]}",aqueduct,Ariassos,,639492,rough,300.0,-30.0,2012-02-15T02:32:20Z,/places/639492,37.25,"37.25,30.25",30.25,,R,roman,"-30.0,300.0",Untitled,c990f2002ec5e90958b94dc379e5d616,Turkey
5220,"Foss, C., S. Mitchell, R. Talbert, S. Gillies, T. Elliott, J. Becker","30.0, 36.0, 30.5, 36.5",,2011-01-10T23:03:58Z,"C. Foss, S. Mitchell",2.0,"An ancient place, cited: BAtlas 65 D5 unnamed aqueduct (Gagai)","{""type"": ""Polygon"", ""coordinates"": [[[30.0, 36.0], [30.0, 36.5], [30.5, 36.5], [30.5, 36.0], [30.0, 36.0]]]}",aqueduct,Gagai,,639493,rough,300.0,-30.0,2019-02-08T05:27:17Z,/places/639493,36.25,"36.25,30.25",30.25,,R,roman,"-30.0,300.0",Untitled,0ad27a4ec20ee2f858ee3859f663af7f,Turkey
5221,"Foss, C., S. Mitchell, R. Talbert, S. Gillies, T. Elliott, J. Becker","30.497999, 37.655978, 30.519444, 37.678056",639087,2011-01-10T23:03:59Z,"C. Foss, S. Mitchell",3.0,"An ancient place, cited: BAtlas 65 E2 unnamed aqueduct (at Sagalassos)","{""type"": ""Polygon"", ""coordinates"": [[[30.497999, 37.655978], [30.51627, 37.676555], [30.519444, 37.678056], [30.518873, 37.677026], [30.497999, 37.655978]]]}",aqueduct,at Sagalassos,,639494,related,-30.0,-330.0,2021-02-22T21:50:09Z,/places/639494,37.6702277603,"37.6702277603,30.5114113488",30.5114113488,,H,hellenistic-republican,"-330.0,-30.0",Unnamed aqueduct at Sagalassos,bcf701d59be15c67d5a78383cfd15ffe,Turkey
5222,"Foss, C., S. Mitchell, R. Talbert, S. Gillies, T. Elliott, J. Becker","30.5, 37.5, 31.0, 38.0",639087,2011-01-10T23:04:01Z,"C. Foss, S. Mitchell",3.0,"An ancient place, cited: BAtlas 65 E2 unnamed aqueduct (at Sagalassos) (1)","{""type"": ""Polygon"", ""coordinates"": [[[30.5, 37.5], [30.5, 38.0], [31.0, 38.0], [31.0, 37.5], [30.5, 37.5]]]}",aqueduct,at Sagalassos,,639495,rough,300.0,-30.0,2019-02-01T20:29:49Z,/places/639495,37.75,"37.75,30.75",30.75,,R,roman,"-30.0,300.0",Unnamed aqueduct at Sagalassos,3099c356cdd1dcc37e1f19b00991a35e,Turkey
5223,"Foss, C., S. Mitchell, R. Talbert, S. Gillies, T. Elliott, J. Becker","30.5, 37.0, 31.0, 37.5",638814,2011-01-10T23:04:02Z,"C. Foss, S. Mitchell",2.0,"An ancient place, cited: BAtlas 65 E3 unnamed aqueduct (at Cremna)","{""type"": ""Polygon"", ""coordinates"": [[[30.5, 37.0], [30.5, 37.5], [31.0, 37.5], [31.0, 37.0], [30.5, 37.0]]]}",aqueduct,at Cremna,,639496,rough,300.0,-30.0,2019-02-01T20:30:55Z,/places/639496,37.25,"37.25,30.75",30.75,,R,roman,"-30.0,300.0",Unnamed aqueduct (at Cremna),5bd988213b3160f325da0a926382b740,Turkey
5224,"Foss, C., S. Mitchell, R. Talbert, S. Gillies, T. Elliott, J. Becker","31.1675958, 36.9436105, 31.1689136, 36.9465683",638776,2020-03-14T01:38:27Z,"C. Foss, S. Mitchell",3.0,A Roman aqueduct with an inverted siphon. It carried water some 19 mm to Aspendos with sources at the Gökçepinar and the Pinarbas spring.,"{""type"": ""Polygon"", ""coordinates"": [[[31.1688815, 36.9436105], [31.1677228, 36.9442321], [31.1677002, 36.9446471], [31.1676388, 36.945775], [31.1675958, 36.9465663], [31.1676533, 36.9465683], [31.1689136, 36.9436487], [31.1688815, 36.9436105]]]}",aqueduct,from NNW Aspendos,,639497,precise,300.0,-30.0,2020-04-10T15:02:36Z,/places/639497,36.945116435500005,"36.9451164355,31.1679170805",31.1679170805,,R,roman,"-30.0,300.0",Aspendos aqueduct,2cb0d456639747e8cc2aa6371064fedb,Turkey
5225,"Foss, C., S. Mitchell, R. Talbert, T. Elliott, S. Gillies","31.0, 36.5, 31.5, 37.0",,2011-01-10T23:04:07Z,"C. Foss, S. Mitchell",1.0,"An ancient place, cited: BAtlas 65 F4 unnamed aqueduct (from NE Side)","{""type"": ""Polygon"", ""coordinates"": [[[31.0, 36.5], [31.0, 37.0], [31.5, 37.0], [31.5, 36.5], [31.0, 36.5]]]}",aqueduct,from NE Side,,639498,rough,300.0,-30.0,2012-02-15T02:32:22Z,/places/639498,36.75,"36.75,31.25",31.25,,R,roman,"-30.0,300.0",Untitled,4024561737f3dd80cdcacf9dccf013b5,Turkey
5738,"Poulter, A., R. Talbert, T. Elliott, S. Gillies","24.0, 42.0, 25.0, 43.0",,2009-10-20T14:27:22Z,A.G. Poulter,1.0,"An ancient place, cited: BAtlas 22 B6 unnamed aqueduct group (Philippopolis)","{""type"": ""Polygon"", ""coordinates"": [[[24.0, 42.0], [24.0, 43.0], [25.0, 43.0], [25.0, 42.0], [24.0, 42.0]]]}",aqueduct-group,2,,217442,rough,640.0,-30.0,2012-02-14T22:12:36Z,/places/217442,42.5,"42.5,24.5",24.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,0583f4ebb15560c5f60ddc15240f8f81,Bulgaria
5739,"Poulter, A., R. Talbert, T. Elliott, S. Gillies","25.0, 43.0, 26.0, 44.0",,2009-10-20T14:27:23Z,A.G. Poulter,1.0,"An ancient place, cited: BAtlas 22 C5 unnamed aqueduct group (Nicopolis ad Istrum)","{""type"": ""Polygon"", ""coordinates"": [[[25.0, 43.0], [25.0, 44.0], [26.0, 44.0], [26.0, 43.0], [25.0, 43.0]]]}",aqueduct-group,2,,217443,rough,640.0,-30.0,2012-02-14T22:12:36Z,/places/217443,43.5,"43.5,25.5",25.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,a00726ef02e07371322f45fe0162179b,Bulgaria
6524,"Diffendale, D., J. Becker","22.683053, 37.411888, 22.683215, 37.41229",570437,2018-06-04T17:45:54Z,diffenda,3.0,"An aqueduct bridge crossing a small ravine, built of brick and now encrusted with stalactites.","{""type"": ""LineString"", ""coordinates"": [[22.683053, 37.41229], [22.683215, 37.411888]]}",aqueduct,,,901991632,precise,300.0,-30.0,2018-06-04T17:56:59Z,/places/901991632,37.412089,"37.412089,22.683134",22.683134,"aqueduct, extant remains",R,roman,"-30.0,300.0",Roman aqueduct bridge,fc3e2cecfc924157b6d6af2ee5b51664,Greece
6776,"Hitchner, R., R. Warner, R. Talbert, S. Gillies, T. Elliott, J. Becker","10.29806, 36.444019, 10.29806, 36.444019",,2010-09-28T05:06:51Z,R.B. Hitchner,2.0,An aqueduct connected to areas of centuriation north of Segermes,"{""type"": ""Point"", ""coordinates"": [10.29806, 36.444019]}",aqueduct,near Djebel Zid,535279837,3156062,related,640.0,-30.0,2020-08-03T16:09:44Z,/places/3156062,36.444019,"36.444019,10.29806",10.298060000000001,,RL,"roman,late-antique","-30.0,640.0",Aqueduct south of Djebel Zid,15b9954ed02ebb1132ba9e656acc4df1,Tunisia
6871,"Fentress, E., R. Warner, R. Talbert, S. Gillies, T. Elliott","4.783022, 36.661737, 4.855629, 36.673393",305171,2010-11-10T18:43:17Z,E.W.B. Fentress,3.0,"An ancient place, cited: BAtlas 31 B3 unnamed aqueduct (Tubusuctu)","{""type"": ""Polygon"", ""coordinates"": [[[4.836816, 36.661737], [4.783022, 36.669705], [4.855629, 36.673393], [4.836816, 36.661737]]]}",aqueduct,Tubusuctu,183817897,305777,related,640.0,-30.0,2012-02-14T23:05:57Z,/places/305777,36.668634999999995,"36.668635,4.81462225",4.81462225,,RL,"roman,late-antique","-30.0,640.0",Unnamed aqueduct supplying Tubusuctu,1df66c9b2aca5fe694086d75a2a68ecd,Algeria
6872,"Fentress, E., R. Warner, R. Talbert, S. Gillies, T. Elliott","4.942542, 36.74021, 5.058096, 36.760546","305142,309552",2010-11-10T18:43:18Z,E.W.B. Fentress,4.0,"An ancient place, cited: BAtlas 31 C3 unnamed aqueduct (Saldae)","{""type"": ""Polygon"", ""coordinates"": [[[5.057834, 36.74021], [4.942542, 36.760546], [5.058096, 36.741492], [5.057834, 36.74021]]]}",aqueduct,Saldae,183817900,305778,related,640.0,-30.0,2013-09-19T14:19:51Z,/places/305778,36.7506985,"36.7506985,5.0002535",5.0002535,,RL,"roman,late-antique","-30.0,640.0",Unnamed aqueduct supplying Saldae,34ac158ced3bba04f5da861467dac489,Algeria
6873,"Fentress, E., R. Warner, R. Talbert, S. Gillies, T. Elliott","6.904959, 36.879641, 7.037486, 36.883244",305137,2010-11-10T18:43:19Z,E.W.B. Fentress,3.0,"An ancient place, cited: BAtlas 31 F3 unnamed aqueduct (Rusicade and spring)","{""type"": ""Polygon"", ""coordinates"": [[[6.904959, 36.879641], [6.906202, 36.883244], [7.037486, 36.879955], [6.904959, 36.879641]]]}",aqueduct,Rusicade and spring,183817901,305779,related,640.0,-30.0,2012-02-14T23:05:58Z,/places/305779,36.88069875,"36.88069875,6.97153325",6.97153325,,RL,"roman,late-antique","-30.0,640.0",Unnamed aqueduct supplying Rusicade/Thapsus,af867c7ce3b10ea9d4ef1bbc8cd0c215,Algeria
6874,"Fentress, E., R. Warner, R. Talbert, T. Elliott, S. Gillies","6.645043, 36.161741, 6.645043, 36.161741",,2010-11-10T18:43:20Z,E.W.B. Fentress,1.0,"An ancient place, cited: BAtlas 31 F4 unnamed aqueduct (from Ain bou Merzoug to Cirta)","{""type"": ""Point"", ""coordinates"": [6.645043, 36.161741]}",aqueduct,from Ain bou Merzoug to Cirta,183817907,305780,related,640.0,-30.0,2012-02-14T23:05:58Z,/places/305780,36.161741,"36.161741,6.645043",6.645042999999999,,RL,"roman,late-antique","-30.0,640.0",Untitled,cfda0d15fabecb2038f5e2ecbee169f6,Algeria
6875,"Fentress, E., R. Warner, R. Talbert, S. Gillies, T. Elliott","7.644904, 36.881305, 7.755129, 36.889065",305090,2010-11-10T18:43:22Z,E.W.B. Fentress,3.0,"An ancient place, cited: BAtlas 31 H3 unnamed aqueduct (Hippo Regius)","{""type"": ""Polygon"", ""coordinates"": [[[7.747415, 36.881305], [7.644904, 36.889065], [7.755129, 36.883651], [7.747415, 36.881305]]]}",aqueduct,Hippo Regius,183817906,305781,related,640.0,-30.0,2012-02-14T23:05:59Z,/places/305781,36.885771500000004,"36.8857715,7.698088",7.698088,,RL,"roman,late-antique","-30.0,640.0",Unnamed aqueduct supplying Hippo Regius,730b8418cbcc79b4e769c4ac0eaabe9b,Algeria
6876,"Fentress, E., R. Warner, R. Talbert, S. Gillies, T. Elliott","7.64941, 36.193186, 7.72101, 36.203565",305166,2010-11-10T18:43:23Z,E.W.B. Fentress,3.0,"An ancient place, cited: BAtlas 31 H4 unnamed aqueduct (Thubursicum Numidarum)","{""type"": ""Polygon"", ""coordinates"": [[[7.655351, 36.193186], [7.64941, 36.202449], [7.72101, 36.203565], [7.655351, 36.193186]]]}",aqueduct,Thubursicum Numidarum,183817912,305782,related,640.0,-30.0,2012-02-14T23:05:59Z,/places/305782,36.20069125,"36.20069125,7.68669525",7.68669525,,RL,"roman,late-antique","-30.0,640.0",Unnamed aqueduct supplying Thubursicum Numidarum,f816af0e3fa2be17cf9483ba4509aee6,Algeria
7382,"Hitchner, R., R. Warner, R. Talbert, T. Elliott, S. Gillies","8.5, 36.0, 9.0, 36.5",,2010-09-28T05:06:30Z,R.B. Hitchner,1.0,"An ancient place, cited: BAtlas 32 C4 unnamed aqueduct (Simitthu)","{""type"": ""Polygon"", ""coordinates"": [[[8.5, 36.0], [8.5, 36.5], [9.0, 36.5], [9.0, 36.0], [8.5, 36.0]]]}",aqueduct,Simitthu,,315593,rough,640.0,-30.0,2012-02-14T23:13:51Z,/places/315593,36.25,"36.25,8.75",8.75,,RL,"roman,late-antique","-30.0,640.0",Untitled,8ac68f27b5e390d7557b083583d23df7,Tunisia
7383,"Hitchner, R., R. Warner, R. Talbert, T. Elliott, S. Gillies","9.0, 36.0, 9.5, 36.5",,2010-09-28T05:06:32Z,R.B. Hitchner,1.0,"An ancient place, cited: BAtlas 32 D4 unnamed aqueduct (Thugga)","{""type"": ""Polygon"", ""coordinates"": [[[9.0, 36.0], [9.0, 36.5], [9.5, 36.5], [9.5, 36.0], [9.0, 36.0]]]}",aqueduct,Thugga,,315594,rough,640.0,-30.0,2012-02-14T23:13:52Z,/places/315594,36.25,"36.25,9.25",9.25,,RL,"roman,late-antique","-30.0,640.0",Untitled,ffb661c7eac6fda755cb246c2a8acfae,Tunisia
7384,"Hitchner, R., R. Warner, R. Talbert, T. Elliott, S. Gillies","9.0, 36.0, 9.5, 36.5",,2010-09-28T05:06:35Z,R.B. Hitchner,1.0,"An ancient place, cited: BAtlas 32 D4 unnamed aqueduct (from Ain Moungas)","{""type"": ""Polygon"", ""coordinates"": [[[9.0, 36.0], [9.0, 36.5], [9.5, 36.5], [9.5, 36.0], [9.0, 36.0]]]}",aqueduct,from Ain Moungas,,315595,rough,640.0,-30.0,2012-02-14T23:13:52Z,/places/315595,36.25,"36.25,9.25",9.25,,RL,"roman,late-antique","-30.0,640.0",Untitled,66298a179178aa619a2c03a4e0f5ffb3,Tunisia
7385,"Hitchner, R., R. Warner, R. Talbert, T. Elliott, S. Gillies","9.0, 36.0, 9.5, 36.5",,2010-09-28T05:06:36Z,R.B. Hitchner,1.0,"An ancient place, cited: BAtlas 32 D4 unnamed aqueduct (N Ain-Golea)","{""type"": ""Polygon"", ""coordinates"": [[[9.0, 36.0], [9.0, 36.5], [9.5, 36.5], [9.5, 36.0], [9.0, 36.0]]]}",aqueduct,N Ain-Golea,,315596,rough,640.0,-30.0,2012-02-14T23:13:52Z,/places/315596,36.25,"36.25,9.25",9.25,,RL,"roman,late-antique","-30.0,640.0",Untitled,f27ce8e95b2aee26e959b9b0c2b9b6dc,Tunisia
7386,"Hitchner, R., R. Warner, R. Talbert, T. Elliott, S. Gillies","9.0, 36.0, 9.5, 36.5",,2010-09-28T05:06:38Z,R.B. Hitchner,1.0,"An ancient place, cited: BAtlas 32 D4 unnamed aqueduct (SW Agbia, near Douar el Kseiba)","{""type"": ""Polygon"", ""coordinates"": [[[9.0, 36.0], [9.0, 36.5], [9.5, 36.5], [9.5, 36.0], [9.0, 36.0]]]}",aqueduct,"SW Agbia, near Douar el Kseiba",,315597,rough,640.0,-30.0,2012-02-14T23:13:53Z,/places/315597,36.25,"36.25,9.25",9.25,,RL,"roman,late-antique","-30.0,640.0",Untitled,8638510f187e2bc073579aa21d3497ba,Tunisia
7387,"Hitchner, R., R. Warner, R. Talbert, S. Gillies, T. Elliott, S. Maurer","9.5, 37.0, 10.0, 37.5",,2010-09-28T05:06:39Z,R.B. Hitchner,3.0,unnamed aqueduct group (Ain Damous near Candidum Pr.),"{""type"": ""Polygon"", ""coordinates"": [[[9.5, 37.0], [9.5, 37.5], [10.0, 37.5], [10.0, 37.0], [9.5, 37.0]]]}",aqueduct,Ain Damous near Candidum Pr.,,315598,rough,640.0,-30.0,2017-09-13T20:19:25Z,/places/315598,37.25,"37.25,9.75",9.75,,RL,"roman,late-antique","-30.0,640.0",Unnamed aqueducts,d1d92d5d626f8789577bc86280a75ec0,Tunisia
